person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_term_days,Loan_Status,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
38,53147,14,23121,19.85,720,1,0,0,1,0,0,0,0
49,32809,19,30836,11.11,360,0,0,0,0,0,0,1,0
41,59915,24,4203,17.91,3600,1,0,1,0,0,0,0,0
22,90673,0,16787,16.56,3600,1,0,0,0,0,0,0,1
56,134891,3,17695,8.84,1800,1,1,0,1,0,0,0,0
60,145047,26,17133,17.65,3600,1,1,0,0,0,0,0,1
37,50168,20,25006,9.15,1080,1,0,1,0,1,0,0,0
30,33111,19,33869,18.85,1800,0,0,0,0,0,0,1,0
67,49451,12,27354,5.86,1800,1,0,0,0,0,0,1,0
21,29468,3,28669,14.67,1800,0,0,1,0,0,0,0,0
31,52552,8,24907,10.57,360,1,0,1,1,0,0,0,0
25,48776,16,1267,12.34,720,1,0,0,1,0,0,0,0
62,92641,2,7575,11.44,360,1,0,1,0,1,0,0,0
59,15937,8,20757,16.9,720,0,0,1,0,1,0,0,0
63,38554,27,28079,19.76,360,0,0,1,1,0,0,0,0
48,38742,22,31842,7.11,720,0,1,0,0,0,1,0,0
49,122061,20,22117,12.71,1080,1,1,0,0,0,0,0,0
21,30690,2,2560,17.06,720,1,0,0,0,0,0,1,0
28,68596,21,27959,15.88,3600,1,1,0,0,0,0,0,0
66,55443,19,30264,12.76,720,1,0,0,0,0,1,0,0
21,111952,0,33693,10.63,1080,1,0,1,1,0,0,0,0
48,85605,23,26711,13.66,1080,1,0,0,0,0,0,1,0
52,64392,4,11237,10.76,1080,1,0,0,1,0,0,0,0
29,42924,25,34689,14.85,360,1,0,1,0,0,1,0,0
53,19704,17,5209,17.72,1080,1,0,0,0,0,1,0,0
63,69442,23,23585,14.36,3600,1,0,0,1,0,0,0,0
27,82313,11,34208,6.88,720,1,0,0,1,0,0,0,0
56,23273,18,17071,13.76,3600,0,0,1,0,0,0,0,1
52,28560,4,17129,11.89,720,0,1,0,0,0,0,1,0
66,69661,28,27434,18.99,1080,1,0,1,0,0,0,1,0
25,73385,11,26197,13.82,720,1,0,1,0,0,0,0,0
63,33044,26,17651,16.1,360,1,0,0,0,1,0,0,0
59,42427,5,20195,14.26,1800,1,1,0,0,0,0,0,0
64,19892,16,6112,19.96,360,1,0,0,0,1,0,0,0
38,136811,13,2190,17.12,3600,1,0,0,0,0,1,0,0
51,27448,2,12719,16.84,1080,1,1,0,0,1,0,0,0
46,82897,0,15322,12.09,1800,1,0,0,0,0,0,1,0
20,58631,0,13565,18.48,360,1,0,0,0,0,1,0,0
62,129800,12,3519,13.86,1080,1,1,0,1,0,0,0,0
52,37221,17,33946,13.08,1800,0,0,1,0,0,0,1,0
59,62115,9,5186,13.93,3600,1,0,1,0,0,1,0,0
51,21610,22,28024,16.29,360,0,1,0,0,0,0,0,1
24,18711,2,28322,5.21,1080,0,0,1,0,1,0,0,0
36,85630,29,28051,13.75,1800,1,0,0,0,1,0,0,0
27,20516,18,12881,17.85,1800,0,0,1,0,0,0,0,1
61,52212,18,10333,10.51,1800,1,0,0,0,0,0,1,0
53,109839,16,32535,7.94,360,1,1,0,0,0,0,1,0
28,93714,6,33867,6.76,3600,0,1,0,0,0,0,0,0
42,40184,27,7929,13.65,3600,1,0,1,0,1,0,0,0
54,23084,7,10107,10.39,720,1,0,0,0,0,0,1,0
69,81283,15,29526,16.37,720,1,0,1,0,0,0,0,0
26,133967,15,3035,17.35,3600,1,0,0,0,1,0,0,0
34,40241,26,24600,18.47,1080,0,0,1,0,0,0,0,1
39,36975,15,2654,5.13,1800,1,0,1,0,0,0,0,1
69,43698,19,4845,17.21,1080,1,0,0,0,0,0,0,1
44,84369,8,1233,14.33,1080,1,0,0,1,0,0,0,0
22,125130,3,14627,9.82,1080,1,0,0,0,0,0,1,0
65,28459,12,2863,10.02,1800,1,0,0,0,0,0,0,1
43,24368,3,18529,13.43,1080,0,1,0,0,0,0,0,0
53,243774,9,8156,5.07,360,1,0,1,0,0,0,0,0
65,53831,20,5725,9.98,1080,1,1,0,0,0,1,0,0
41,69684,26,10665,18.47,3600,1,0,1,0,0,1,0,0
30,39531,21,16765,14.75,360,1,0,1,1,0,0,0,0
67,80336,8,3354,7.34,720,1,1,0,0,0,0,0,0
27,106514,24,15898,17.49,1080,1,0,1,0,1,0,0,0
58,71673,23,25975,15.93,3600,1,0,0,0,0,1,0,0
62,170163,25,7439,5.97,360,1,0,1,0,0,0,1,0
54,49214,27,33703,19.46,1800,0,0,1,0,0,0,1,0
68,51137,17,3886,17.34,1080,1,1,0,0,0,0,1,0
65,68792,11,31211,7.14,720,1,0,0,0,0,0,1,0
57,79140,25,9250,18.09,3600,1,1,0,0,0,1,0,0
27,68649,9,33325,18.89,360,1,0,1,1,0,0,0,0
56,27704,16,22247,12.64,1800,0,0,1,0,0,1,0,0
46,72222,11,12982,9.34,360,1,0,1,0,0,0,1,0
47,47834,1,4412,13.46,1800,1,0,1,0,0,0,0,1
59,42252,13,19302,15.39,3600,0,0,1,0,1,0,0,0
53,61052,5,6686,8.82,360,1,1,0,0,1,0,0,0
51,33627,10,21093,9.21,360,0,0,1,0,0,0,1,0
34,30295,13,10858,16.55,360,1,0,1,1,0,0,0,0
63,12465,22,23037,15.04,3600,0,0,1,0,0,0,0,0
36,170816,13,18945,10.31,360,1,1,0,0,0,0,0,0
52,83569,5,10723,10.56,360,1,0,1,0,0,0,1,0
66,55823,0,1771,15.98,360,1,0,1,1,0,0,0,0
65,40121,16,33015,10.17,1080,1,0,0,0,0,1,0,0
35,10661,16,4774,9.63,360,1,0,0,1,0,0,0,0
48,38672,16,18146,16.5,3600,0,0,1,0,1,0,0,0
28,91997,9,18808,11.26,3600,1,1,0,0,0,0,1,0
52,105377,29,22814,16.87,360,1,0,0,0,0,1,0,0
68,88024,9,12623,17.03,1800,1,0,0,0,0,0,0,0
48,65843,13,17598,19.32,360,1,0,1,0,0,0,1,0
32,130917,0,12719,14.57,1080,1,0,1,0,0,0,0,0
40,49162,1,29838,15.58,720,1,0,0,0,0,0,1,0
40,114819,17,23023,11.41,720,1,0,1,0,0,1,0,0
24,47536,4,3104,14.15,1080,1,0,1,1,0,0,0,0
29,35288,2,6430,8.1,1800,1,0,0,0,1,0,0,0
25,32747,3,15323,14.86,360,1,0,1,0,1,0,0,0
32,31612,4,7681,18.65,360,0,0,1,0,0,0,0,0
20,88915,3,11206,7.72,3600,1,1,0,0,0,1,0,0
39,38343,2,27292,12.94,360,1,0,0,0,0,0,0,0
66,32214,2,5701,8.45,1080,1,1,0,0,0,0,0,1
65,91880,3,31740,6.23,360,1,0,0,0,0,1,0,0
27,72895,5,30092,6.26,3600,1,0,1,0,0,1,0,0
29,106676,6,10876,8.3,1080,1,0,0,1,0,0,0,0
28,81434,3,14491,10.13,720,1,1,0,1,0,0,0,0
68,38106,23,23182,8.3,3600,0,0,0,0,0,0,1,0
60,62671,14,9276,16.84,3600,0,0,1,1,0,0,0,0
22,64542,4,15975,6.1,360,1,1,0,0,1,0,0,0
30,34492,4,22416,5.64,1800,0,0,0,0,0,0,1,0
31,30860,7,12188,7.73,720,1,0,0,0,1,0,0,0
29,39797,5,32485,8.46,1080,0,0,1,1,0,0,0,0
44,203200,16,26690,14.98,1080,1,0,0,1,0,0,0,0
68,46739,15,34408,5.08,3600,1,0,0,0,1,0,0,0
68,125457,10,12626,18.71,1800,1,1,0,0,0,0,1,0
44,45197,0,34981,9.25,360,0,0,0,0,0,0,0,1
30,102058,13,13693,6.55,720,1,0,1,0,0,1,0,0
55,102898,12,20268,19.3,1080,1,0,1,0,1,0,0,0
58,106038,9,12802,18.56,720,1,0,1,0,0,0,1,0
45,75561,9,9526,6.29,1080,1,0,0,0,0,0,0,1
33,136819,21,12835,11.65,1080,1,0,1,0,1,0,0,0
58,75132,7,7452,14.47,1080,1,0,0,1,0,0,0,0
59,167396,8,24261,16.78,1080,1,0,0,0,0,0,1,0
20,22653,3,25355,19.73,3600,0,0,1,0,0,0,0,1
23,73789,0,20201,16.38,720,1,0,1,0,0,0,0,1
49,70968,22,1352,13.15,360,1,0,1,0,1,0,0,0
31,34135,8,26875,5.52,1080,0,0,1,0,1,0,0,0
54,84774,11,26609,8.08,3600,1,0,0,0,0,1,0,0
32,24488,12,22444,18.03,3600,0,0,0,1,0,0,0,0
50,40436,7,1569,10.91,1080,1,0,0,0,1,0,0,0
57,18043,27,15800,6.53,360,1,0,1,0,0,0,0,0
62,152539,12,26902,16.94,1800,1,0,0,0,1,0,0,0
42,52107,23,34982,6.82,720,1,0,0,0,0,0,0,1
23,219724,3,14042,9.25,1800,1,0,0,0,0,0,1,0
35,96932,25,8377,5.44,3600,1,0,1,0,1,0,0,0
26,78343,21,4131,9.46,360,1,0,1,1,0,0,0,0
41,42119,10,25564,17.27,3600,0,0,0,0,0,0,0,0
48,31958,24,9520,11.66,1080,1,0,0,0,0,0,0,0
30,81943,23,32743,8.13,360,1,0,0,0,0,0,0,0
52,57359,1,14457,12.19,360,1,1,0,0,1,0,0,0
48,26807,4,2679,5.05,3600,0,0,1,0,0,0,0,1
58,24098,10,29110,15.51,360,0,0,0,0,0,1,0,0
31,33683,3,31547,5.08,1080,0,1,0,0,0,0,0,0
26,178542,7,4767,9.71,1800,1,0,1,0,0,0,0,0
58,225926,24,6614,7.74,3600,1,0,1,0,1,0,0,0
61,67710,11,33317,19.18,720,1,0,1,0,0,0,1,0
67,65471,2,13775,6.87,3600,1,1,0,0,0,0,0,0
45,48933,24,17710,14.18,3600,1,1,0,1,0,0,0,0
59,34177,16,12224,10.59,1800,1,1,0,0,0,1,0,0
28,136640,22,30639,15.82,1080,1,0,1,0,0,1,0,0
60,184267,7,11259,10.04,720,1,0,0,0,0,0,0,0
53,35029,5,21940,6.58,3600,1,0,0,0,0,0,0,1
64,56970,3,13208,5.61,720,1,0,1,0,0,0,0,1
32,45710,3,8765,19.86,1080,1,0,1,0,0,0,0,0
55,46530,6,29953,19.45,3600,0,0,0,0,0,0,0,0
44,121971,9,5849,8.23,1800,1,0,1,0,1,0,0,0
43,27250,5,18843,6.33,1080,0,0,1,0,0,0,0,1
63,79211,3,2596,14.12,1080,1,0,0,0,0,0,0,0
36,92683,20,29414,15.36,360,1,0,1,0,0,0,1,0
21,54979,0,33264,16.02,360,1,0,0,0,0,0,1,0
32,102317,19,12268,18.69,720,1,1,0,0,0,0,0,0
50,65420,16,32901,8.81,360,1,0,1,0,0,0,0,1
48,124278,19,18667,8.32,1800,1,0,1,0,0,0,1,0
69,24020,5,6790,6.11,720,1,0,0,0,1,0,0,0
47,48568,10,25344,7.25,360,1,0,1,0,1,0,0,0
46,57349,17,5720,14.74,720,1,0,0,0,0,0,0,1
34,12048,22,20055,12.29,360,0,0,0,0,1,0,0,0
50,31207,8,19882,15.76,3600,0,0,1,0,0,0,0,0
59,36748,11,3625,14.33,3600,1,0,0,0,0,0,0,0
34,105759,10,30206,15.6,1080,1,0,0,0,0,0,0,0
52,39178,25,6423,12.96,1800,1,1,0,0,0,0,1,0
39,36649,17,33928,19.22,1080,0,1,0,0,0,1,0,0
61,97781,22,17795,15.12,1080,1,0,1,0,0,1,0,0
31,22680,1,26918,15.59,1080,0,0,1,0,1,0,0,0
56,17279,15,34153,18.25,1800,0,0,0,0,0,1,0,0
28,48196,8,6911,14.14,1800,1,0,0,0,0,0,1,0
42,25118,15,27005,8.42,1080,0,0,1,0,0,0,0,1
27,25698,11,31743,11.39,3600,0,0,0,0,1,0,0,0
51,84462,16,30949,15.88,3600,1,0,0,0,0,1,0,0
67,101273,12,25004,18.89,720,0,0,1,0,0,1,0,0
33,96116,3,18492,12.2,3600,1,0,0,0,1,0,0,0
46,116455,12,20152,8.36,720,1,0,1,0,1,0,0,0
44,126081,11,17418,9.72,1800,1,1,0,1,0,0,0,0
32,16694,1,34014,11.4,3600,0,0,0,0,1,0,0,0
40,78452,16,15774,15.96,1080,1,0,1,0,0,0,0,0
64,43574,14,7445,6.58,720,1,1,0,0,0,1,0,0
50,38236,12,26335,5.71,1800,1,1,0,0,0,1,0,0
56,83805,1,30261,19.97,1800,1,0,0,0,0,0,0,1
67,21201,25,27952,10.27,720,0,1,0,0,0,0,0,0
62,20938,5,6423,8.83,720,1,1,0,0,0,0,1,0
24,87565,4,12830,14.43,360,1,0,0,0,0,0,1,0
32,80231,11,18116,18.97,360,1,0,0,1,0,0,0,0
47,64993,28,9611,11.6,360,1,1,0,0,0,0,0,1
62,35314,0,13067,17.16,720,1,1,0,0,0,0,0,1
44,93554,14,18276,9.13,1800,1,0,1,0,0,0,0,0
54,90055,2,27742,13.03,1800,0,0,1,0,0,0,0,1
66,63018,27,29284,13.25,720,1,0,0,0,1,0,0,0
58,29543,9,22431,8.53,360,1,0,1,1,0,0,0,0
26,46390,5,1891,13.58,1080,1,0,1,0,0,0,0,0
57,98982,4,29578,13.64,360,1,0,0,0,0,0,0,1
51,132762,21,30836,13.68,1800,1,0,0,0,0,0,0,1
22,49221,3,27992,11.02,720,1,0,0,0,1,0,0,0
64,51544,5,20771,14.53,720,1,0,0,0,0,1,0,0
58,54338,10,30978,10.11,3600,1,0,0,0,1,0,0,0
56,70610,13,19506,10.87,1800,1,0,1,0,0,1,0,0
69,42249,20,21229,5.62,1080,1,0,1,1,0,0,0,0
41,10545,26,18065,19.34,1080,0,0,0,0,0,1,0,0
27,122474,19,9157,15.77,1080,1,1,0,0,0,0,0,1
36,175749,4,4808,16.09,3600,1,0,0,0,0,1,0,0
46,41463,12,15373,16.8,3600,1,0,1,0,0,0,0,1
52,31571,26,32158,15.77,360,0,1,0,0,0,0,0,0
65,55146,8,18426,18.02,1080,0,0,0,0,0,1,0,0
36,53503,29,2012,5.34,1080,1,0,1,1,0,0,0,0
61,108804,9,30909,6.57,720,1,0,0,0,0,0,1,0
31,61869,10,13134,11.3,1080,1,0,1,0,0,0,0,1
67,37213,5,17524,17.93,360,0,0,1,1,0,0,0,0
65,27145,20,6699,9.34,3600,1,1,0,0,0,0,0,1
46,100647,26,30596,16.21,1800,1,0,1,0,0,0,0,1
67,85794,26,21184,9.03,1800,1,0,1,0,0,0,0,0
27,113134,23,7158,19.98,1800,1,0,1,0,0,0,0,1
42,33492,4,5235,17.62,360,1,1,0,0,0,0,1,0
61,180423,4,3580,11.92,360,1,0,1,0,0,0,1,0
68,21031,15,25401,18.31,3600,0,0,0,0,1,0,0,0
48,91652,23,11490,14.08,3600,1,0,0,0,0,0,1,0
69,19039,24,25267,6.95,720,0,0,0,1,0,0,0,0
39,37264,7,17412,14.88,360,1,0,0,0,0,0,0,0
35,152758,14,12197,12.75,720,1,0,1,1,0,0,0,0
36,98599,14,16017,8.04,1800,1,0,0,1,0,0,0,0
35,43142,8,2511,6.21,1800,1,0,1,0,0,0,1,0
38,43857,14,16966,18.26,1800,1,1,0,1,0,0,0,0
27,63600,24,22044,10.76,720,1,1,0,0,0,0,0,1
57,81510,7,2005,18.28,1080,1,0,0,0,0,1,0,0
57,126873,13,21007,16.17,3600,1,0,0,0,0,0,0,1
48,45536,6,26902,5.45,3600,0,0,1,1,0,0,0,0
60,22763,28,15089,17.21,720,1,0,1,0,0,0,0,0
55,65787,22,34054,8.47,720,1,0,1,0,0,0,0,1
45,45503,11,27438,11.27,1080,1,0,0,1,0,0,0,0
50,27436,0,11869,10.34,1800,0,1,0,0,0,0,0,0
63,71582,14,11629,5.21,720,1,0,1,0,0,0,1,0
31,52687,6,30497,17.82,1800,1,0,1,0,0,1,0,0
36,71962,14,2651,15.58,1080,1,1,0,1,0,0,0,0
34,35008,9,19286,12.02,3600,0,0,1,0,1,0,0,0
28,80179,5,29177,10.83,720,1,1,0,0,0,0,0,1
58,27166,15,18258,19.39,1080,0,1,0,0,0,1,0,0
61,36437,13,10216,18.13,720,1,0,1,0,0,0,1,0
67,51753,11,30368,19.78,360,0,0,1,0,0,0,1,0
31,170261,16,12600,9.84,360,1,0,1,0,0,1,0,0
51,95884,9,9089,14.48,3600,1,1,0,1,0,0,0,0
44,114269,28,19612,9.49,1800,1,0,1,1,0,0,0,0
58,140118,9,33913,5.92,720,1,0,0,0,0,0,0,0
37,520059,7,4095,17.67,1080,1,0,0,0,0,0,0,0
34,61387,24,22777,11.5,1800,1,1,0,1,0,0,0,0
51,140398,10,16566,18.12,720,1,1,0,0,0,0,0,1
25,109928,26,32651,11.62,1800,1,0,1,0,0,0,1,0
63,108838,17,19521,5.68,720,1,0,0,0,0,0,0,0
62,173606,12,19131,5.71,1800,1,0,0,0,0,1,0,0
54,46556,19,11309,15.42,720,1,0,1,0,1,0,0,0
53,44390,15,20546,15.93,1800,1,0,0,0,1,0,0,0
57,72537,26,16486,19.77,360,1,0,1,0,0,1,0,0
24,53657,2,24623,11.41,1080,1,0,0,1,0,0,0,0
37,72482,13,15372,17.21,1800,1,0,1,0,0,1,0,0
35,152916,11,25225,9.45,3600,1,0,1,0,0,1,0,0
27,44941,12,28105,8.62,1800,0,1,0,1,0,0,0,0
44,49870,26,10627,5.42,1080,1,0,1,0,1,0,0,0
51,66475,12,12710,12.98,1080,1,0,1,0,1,0,0,0
45,52208,15,2565,8.6,720,1,1,0,0,0,0,0,1
41,18988,0,31949,14.0,3600,0,0,1,1,0,0,0,0
50,42273,23,16623,9.89,720,1,1,0,0,0,0,1,0
62,90438,11,26850,15.87,360,1,0,1,0,1,0,0,0
29,141850,8,16623,14.7,360,1,0,0,0,0,0,0,0
31,29948,12,6128,19.1,360,1,0,1,0,0,0,0,1
47,29864,12,16594,12.23,3600,1,0,0,0,0,0,0,1
25,60970,7,32585,8.88,3600,1,0,1,0,1,0,0,0
39,17234,17,28528,11.54,3600,0,0,1,0,0,1,0,0
24,45844,4,10279,19.29,1800,1,1,0,0,0,0,0,0
42,21128,23,13034,14.02,1080,1,1,0,0,0,0,0,0
28,136139,17,6624,14.26,360,1,0,0,0,0,0,0,1
48,37737,26,3546,19.28,1080,1,0,1,0,0,0,1,0
35,161409,8,3106,19.57,1080,1,0,1,0,0,0,1,0
65,116787,0,28303,19.09,1080,1,0,1,0,0,1,0,0
41,40627,6,15103,12.8,360,1,0,0,0,0,1,0,0
27,31471,12,22416,15.76,720,0,0,0,0,0,0,1,0
39,53309,14,31972,10.55,720,1,0,0,0,0,0,0,0
33,56230,1,15128,18.84,1800,0,0,1,0,0,0,1,0
58,73694,23,8740,18.25,1800,1,0,0,0,0,0,0,1
56,37574,7,4048,15.48,720,1,0,0,1,0,0,0,0
69,93698,19,8231,7.21,720,1,0,1,0,1,0,0,0
53,70206,23,27906,10.37,360,1,0,1,1,0,0,0,0
30,48813,4,31783,19.01,360,0,0,0,1,0,0,0,0
59,39056,8,3414,17.12,1080,1,0,0,0,0,0,0,0
52,53587,16,14115,6.91,720,1,1,0,0,0,0,1,0
50,36675,28,16412,19.37,720,1,0,1,0,0,0,0,1
63,62010,20,11380,6.68,3600,1,0,1,0,0,0,0,1
53,63023,13,27059,5.23,1800,1,0,0,0,0,1,0,0
69,70054,28,7732,12.05,1080,1,0,0,0,0,0,0,0
26,172774,8,16668,18.6,1800,1,1,0,0,0,0,0,1
68,55300,14,12280,6.92,3600,1,0,0,0,0,1,0,0
42,109399,21,2208,5.8,3600,1,0,0,0,0,0,0,0
65,68717,19,31011,16.87,3600,0,0,1,0,0,0,0,1
26,51898,0,3125,12.14,1080,1,0,1,0,0,0,1,0
44,55742,12,17786,20.0,3600,0,0,1,0,0,0,0,1
22,57797,4,26104,6.85,3600,0,0,1,0,1,0,0,0
57,70817,11,2828,5.71,720,1,0,0,0,1,0,0,0
39,33671,13,16766,9.32,720,1,0,1,0,0,0,0,0
53,24854,5,1458,6.55,720,1,0,0,0,0,1,0,0
68,88661,10,19989,6.11,3600,1,0,1,0,0,0,0,0
63,102628,29,3182,19.95,3600,1,0,1,1,0,0,0,0
63,93655,22,34174,18.61,360,1,0,1,0,0,0,0,1
49,65708,6,31932,12.91,1080,1,0,1,1,0,0,0,0
36,94876,24,11553,5.54,1800,1,0,1,0,1,0,0,0
29,91863,19,9159,17.69,720,1,0,1,0,1,0,0,0
54,96045,3,1945,10.51,1080,1,1,0,0,0,0,1,0
39,35748,20,3715,15.93,1800,1,0,1,0,0,1,0,0
37,31002,11,8268,16.14,360,1,0,0,0,1,0,0,0
64,47422,29,15705,18.23,1080,1,1,0,0,0,0,1,0
63,59252,24,7664,19.98,360,1,0,0,0,0,0,0,0
46,51784,1,30730,18.69,1800,0,0,1,0,0,0,0,1
68,19418,19,34510,16.56,1080,0,0,1,0,0,1,0,0
55,168217,13,13867,10.17,720,1,0,0,1,0,0,0,0
42,50795,8,1469,18.48,3600,1,1,0,1,0,0,0,0
51,66411,21,5485,9.37,3600,1,0,0,0,0,0,0,0
29,126339,13,7027,14.74,1800,1,0,1,1,0,0,0,0
30,14662,5,4904,19.81,360,0,0,1,0,0,0,0,0
57,44045,22,12778,18.5,1080,1,0,0,0,0,1,0,0
25,47464,4,9317,13.38,1800,1,0,0,0,1,0,0,0
60,48933,19,30354,6.77,3600,1,0,0,0,1,0,0,0
66,53955,26,13919,16.82,1800,1,0,1,0,0,0,1,0
53,142668,18,26812,13.49,360,1,0,1,0,0,0,0,1
55,89686,17,25257,13.72,3600,0,1,0,0,0,0,1,0
56,106385,6,15431,13.13,3600,1,0,0,0,0,0,1,0
36,61591,20,25860,9.95,1080,1,0,0,0,0,0,0,1
59,25858,0,6294,6.76,1800,1,0,1,0,0,1,0,0
59,17191,19,5348,9.28,1800,1,0,1,0,0,0,0,0
31,23917,8,17014,16.99,1080,0,0,1,1,0,0,0,0
40,74299,7,30657,6.09,1080,1,0,0,0,0,0,0,1
59,61026,10,16828,14.88,3600,1,0,0,0,1,0,0,0
38,52780,6,5800,9.77,720,1,0,1,0,0,0,1,0
22,47995,3,26979,9.83,720,1,1,0,0,0,0,0,1
37,200192,16,5025,12.84,360,1,1,0,0,0,1,0,0
38,36543,27,9498,10.92,360,1,1,0,0,0,0,0,1
66,104473,20,8544,17.45,1080,1,1,0,1,0,0,0,0
25,59942,14,3706,18.14,1800,1,0,1,0,0,0,1,0
35,57724,7,28914,17.06,720,1,1,0,1,0,0,0,0
27,121295,19,2405,18.74,1080,1,0,0,0,1,0,0,0
67,143992,11,26421,12.84,3600,0,0,1,1,0,0,0,0
37,51858,4,23603,10.09,3600,1,0,0,1,0,0,0,0
67,96714,7,25492,8.85,720,1,0,1,1,0,0,0,0
62,74483,4,19685,17.35,3600,1,0,1,0,1,0,0,0
58,60141,13,4389,9.07,1800,1,1,0,0,0,0,0,1
68,67680,3,2280,15.43,720,1,0,1,0,0,0,0,1
68,39624,26,34290,10.24,720,1,1,0,0,0,0,1,0
31,49828,14,7016,12.93,360,1,0,0,0,1,0,0,0
64,42260,19,29977,17.76,1080,0,0,0,0,0,0,0,0
29,102829,28,4917,7.47,720,1,0,1,0,0,0,0,0
26,56549,21,24550,9.59,360,1,1,0,1,0,0,0,0
65,27484,9,1388,6.12,1080,1,0,0,0,1,0,0,0
20,38790,4,22922,10.4,360,1,0,1,0,0,1,0,0
68,8781,3,15986,15.47,1080,0,1,0,1,0,0,0,0
55,44502,29,33000,13.35,360,1,0,1,0,0,1,0,0
40,61241,0,1030,10.14,1800,1,0,1,0,0,1,0,0
56,55177,27,10488,11.56,1800,1,0,1,0,1,0,0,0
43,196436,5,4601,8.44,1080,1,1,0,1,0,0,0,0
44,84536,7,21558,14.54,720,1,0,1,0,1,0,0,0
26,82311,3,10468,7.45,3600,1,0,1,0,0,0,1,0
61,22337,23,29534,9.17,720,0,0,1,0,0,1,0,0
36,48108,13,12892,15.75,1080,1,1,0,1,0,0,0,0
48,44712,1,30157,9.72,3600,0,0,0,1,0,0,0,0
49,37359,4,26954,16.18,3600,0,0,0,1,0,0,0,0
26,37051,14,25680,7.01,360,1,0,0,0,0,1,0,0
52,20234,29,22085,15.6,720,0,1,0,0,0,0,0,1
26,27847,18,25674,12.09,1080,0,0,0,0,1,0,0,0
43,101159,13,27446,12.68,720,1,0,0,0,0,1,0,0
30,54953,6,8409,12.01,360,1,0,0,0,0,0,0,1
28,44185,28,30466,8.91,360,1,0,0,0,0,0,0,1
31,59680,8,20229,14.64,720,1,1,0,0,0,0,1,0
54,120624,0,23596,9.74,360,1,1,0,0,0,0,0,0
23,60025,4,18600,11.7,1800,1,0,1,1,0,0,0,0
55,82803,19,5611,9.22,3600,1,0,0,1,0,0,0,0
47,36027,28,3188,10.7,3600,1,1,0,0,1,0,0,0
32,41308,9,1777,5.04,3600,1,0,0,0,0,1,0,0
42,74041,10,24540,12.53,3600,1,0,0,0,0,0,0,0
38,186389,20,30139,12.65,1800,1,0,1,0,1,0,0,0
61,141190,11,23102,12.87,720,1,0,0,0,0,0,1,0
56,84939,0,25674,12.24,720,1,0,0,1,0,0,0,0
58,65569,20,26771,11.39,1080,1,0,0,0,0,1,0,0
43,138779,24,16194,14.97,3600,1,0,0,0,0,0,1,0
35,96452,7,14134,8.02,3600,1,0,1,0,0,0,0,0
52,15120,23,24837,13.62,3600,0,0,1,0,0,1,0,0
31,31813,5,23976,18.5,1800,0,0,1,0,0,0,1,0
53,73341,11,34532,6.79,720,1,0,0,0,0,0,0,0
26,20492,8,8234,7.28,3600,1,0,0,1,0,0,0,0
30,34942,3,14798,17.99,360,1,1,0,0,0,0,0,0
50,39344,5,33279,18.6,360,0,0,0,0,0,1,0,0
48,51343,2,12551,16.54,1080,0,0,1,1,0,0,0,0
32,50389,1,29606,6.05,720,1,0,0,0,0,0,0,1
50,50338,24,33907,6.55,360,1,0,0,0,0,1,0,0
21,98241,2,12392,18.11,1080,1,0,1,0,0,0,0,1
58,51065,26,5301,19.97,360,1,1,0,0,0,0,0,0
34,47535,17,8640,17.5,720,1,0,1,0,1,0,0,0
30,26648,4,1667,19.08,360,1,0,0,0,1,0,0,0
53,110703,21,25775,18.82,1080,1,1,0,0,0,0,1,0
58,40018,23,22208,9.09,360,1,0,1,1,0,0,0,0
23,31187,0,3390,11.49,1080,1,0,0,0,0,1,0,0
30,68040,11,31760,17.85,1080,1,1,0,1,0,0,0,0
48,37791,1,14007,11.21,3600,1,0,0,0,0,0,0,0
21,43670,3,13195,9.72,3600,1,0,1,0,1,0,0,0
35,69917,22,7944,6.17,1800,1,0,1,0,0,0,0,0
58,49222,4,32084,9.34,720,1,0,0,0,1,0,0,0
32,239657,28,19924,19.76,1800,1,1,0,0,0,0,1,0
56,57245,26,2520,18.94,1080,1,1,0,0,0,0,1,0
36,86742,17,23392,17.64,360,1,1,0,0,0,1,0,0
40,18675,27,24601,16.39,1080,0,0,1,0,1,0,0,0
63,35725,5,5035,9.04,3600,1,0,0,1,0,0,0,0
38,31189,10,32712,8.88,3600,0,0,1,0,0,1,0,0
26,33771,6,18684,12.46,360,1,0,1,0,0,0,0,1
57,76827,15,4040,13.45,720,1,0,0,0,0,0,0,0
27,111450,7,18581,11.05,720,1,0,1,0,0,0,0,1
32,73627,2,5829,13.4,1800,1,0,0,0,0,0,0,1
56,52261,10,17437,12.19,3600,1,0,0,1,0,0,0,0
21,41006,3,4362,14.26,720,1,0,1,0,0,0,0,1
60,116793,27,17856,12.9,1800,1,0,1,0,0,0,0,1
30,207472,21,19587,8.26,1080,1,0,0,0,0,0,1,0
43,64927,18,34494,12.92,3600,0,1,0,0,0,1,0,0
25,105199,10,28420,12.93,1800,1,0,1,0,0,0,1,0
45,73572,21,17019,5.94,1080,1,0,0,1,0,0,0,0
26,94212,8,31432,8.92,720,1,0,0,0,0,1,0,0
58,29770,11,19777,13.99,1080,1,0,0,0,0,1,0,0
